Renishaw 1,Renishaw 2,Renishaw Adjusted,Zettlex,Netzer
24828000000.0,24828000000.0,24828000000.0,24844000000.0,24844000000.0,24844000000.0,24844000000.0,24844000000.0,24844000000.0,24844000000.0,24859000000.0,24859000000.0,24859000000.0,24859000000.0,24859000000.0,24859000000.0,24859000000.0,24875000000.0,24875000000.0,24875000000.0,24875000000.0,24875000000.0,24875000000.0,24891000000.0,24891000000.0,24891000000.0,24891000000.0,24891000000.0,24891000000.0,24891000000.0,24891000000.0,24906000000.0,24906000000.0,24906000000.0,24906000000.0,24906000000.0,24906000000.0,24906000000.0,24922000000.0,24922000000.0,24922000000.0,24922000000.0,24922000000.0,24922000000.0,24922000000.0,24922000000.0,24922000000.0,24937000000.0,24937000000.0,24937000000.0,24937000000.0,24937000000.0,24937000000.0,24937000000.0,24937000000.0,24937000000.0,24953000000.0,24953000000.0,24953000000.0,24953000000.0,24953000000.0,24953000000.0,24953000000.0,24953000000.0,24969000000.0,24969000000.0,24969000000.0,24969000000.0,24969000000.0,24969000000.0,24984000000.0,24984000000.0,24984000000.0,24984000000.0,24984000000.0,24984000000.0,24984000000.0,25000000000.0,25000000000.0,25000000000.0,25000000000.0,25000000000.0,25000000000.0,25000000000.0,25016000000.0,25016000000.0,25016000000.0,25016000000.0,25016000000.0,25016000000.0,25016000000.0,25016000000.0,25016000000.0,25016000000.0,25031000000.0,25031000000.0,25031000000.0,25031000000.0,25031000000.0,25031000000.0,25047000000.0,25047000000.0,25047000000.0,25047000000.0,25047000000.0,25062000000.0,25062000000.0,25062000000.0,25062000000.0,25062000000.0,25062000000.0,25062000000.0,25062000000.0,25078000000.0,25078000000.0,25078000000.0,25078000000.0,25078000000.0,25078000000.0,25078000000.0,25078000000.0,25094000000.0,25094000000.0,25094000000.0,25094000000.0,25094000000.0,25094000000.0,25094000000.0,25094000000.0,25109000000.0,25109000000.0,25109000000.0,25109000000.0,25109000000.0,25109000000.0,25109000000.0,25109000000.0,25109000000.0,25109000000.0,25125000000.0,25125000000.0,25125000000.0,25125000000.0,25125000000.0,25125000000.0,25125000000.0,25125000000.0,25141000000.0,25141000000.0,25141000000.0,25141000000.0,25141000000.0,25141000000.0,25156000000.0,25156000000.0,25156000000.0,25156000000.0,25156000000.0,25156000000.0,25156000000.0,25156000000.0,25156000000.0,25156000000.0,25156000000.0,25172000000.0,25172000000.0,25172000000.0,25172000000.0,25172000000.0,25172000000.0,25172000000.0,25172000000.0,25187000000.0,25187000000.0,25187000000.0,25187000000.0,25187000000.0,25187000000.0,25187000000.0,25187000000.0,25187000000.0,25187000000.0,25203000000.0,25203000000.0,25203000000.0,25203000000.0,25203000000.0,25203000000.0,25203000000.0,25203000000.0,25203000000.0,25203000000.0,25219000000.0,25219000000.0,25219000000.0,25219000000.0,25219000000.0,25219000000.0,25219000000.0,25234000000.0,25234000000.0,25234000000.0,25234000000.0,25234000000.0,25234000000.0,25234000000.0,25297000000.0,25406000000.0,25500000000.0,25625000000.0,25719000000.0,25828000000.0,25937000000.0,26047000000.0,26141000000.0,26250000000.0,26359000000.0,26469000000.0,26578000000.0,26672000000.0,26781000000.0,26891000000.0,27000000000.0,27109000000.0,27219000000.0,27328000000.0,27422000000.0,27531000000.0,27641000000.0,27750000000.0,27844000000.0,27953000000.0,28062000000.0,28172000000.0,28281000000.0,28391000000.0,28500000000.0,28609000000.0,28703000000.0,28812000000.0,28922000000.0,29031000000.0,29125000000.0,29234000000.0,29344000000.0,29453000000.0,29562000000.0,29656000000.0,29766000000.0,29875000000.0,29984000000.0,30094000000.0,30203000000.0,30312000000.0,30406000000.0,30516000000.0,30625000000.0,30719000000.0,30828000000.0,30937000000.0,31047000000.0,31156000000.0,31266000000.0,31375000000.0,31469000000.0,31578000000.0,31687000000.0,31797000000.0,31891000000.0,32016000000.0,32125000000.0,32219000000.0,32328000000.0,32437000000.0,32547000000.0,32656000000.0,32750000000.0,32859000000.0,32969000000.0,33078000000.0,33187000000.0,33297000000.0,33391000000.0,33500000000.0,33609000000.0,33719000000.0,33828000000.0,33937000000.0,34031000000.0,34141000000.0,34250000000.0,34359000000.0,34469000000.0,34578000000.0,34672000000.0,34781000000.0,34891000000.0,34984000000.0,35094000000.0,35203000000.0,35312000000.0,35422000000.0,35516000000.0,35625000000.0,35734000000.0,35844000000.0,35953000000.0,36047000000.0,36156000000.0,36266000000.0,36375000000.0,36469000000.0,36578000000.0,36687000000.0,36797000000.0,36906000000.0,37016000000.0,37109000000.0,37219000000.0,37328000000.0,37437000000.0,37547000000.0,37641000000.0,37750000000.0,37859000000.0,37969000000.0,38078000000.0,38187000000.0,38281000000.0,38391000000.0,38500000000.0,38609000000.0,38719000000.0,38812000000.0,38922000000.0,39031000000.0,39141000000.0,39234000000.0,39344000000.0,39453000000.0,39562000000.0,39672000000.0,39766000000.0,39875000000.0,39984000000.0,40094000000.0,40203000000.0,40312000000.0,40406000000.0,40516000000.0,40625000000.0,40734000000.0,40844000000.0,40937000000.0,41047000000.0,41156000000.0,41266000000.0,41375000000.0,41469000000.0,41578000000.0,41687000000.0,41797000000.0,41891000000.0,42000000000.0,42109000000.0,42219000000.0,42328000000.0,42437000000.0,42531000000.0,42641000000.0,42750000000.0,42859000000.0,42969000000.0,43062000000.0,43172000000.0,43281000000.0,43391000000.0,43500000000.0,43609000000.0,43703000000.0,43812000000.0,43922000000.0,44031000000.0,44125000000.0,44234000000.0,44344000000.0,44453000000.0,44562000000.0,44656000000.0,44766000000.0,44875000000.0,44984000000.0,45094000000.0,45203000000.0,45297000000.0,45406000000.0,45516000000.0,45625000000.0,45734000000.0,45828000000.0,45937000000.0,46047000000.0,46156000000.0,46266000000.0,46359000000.0,46469000000.0,46578000000.0,46687000000.0,46797000000.0,46891000000.0,47000000000.0,47109000000.0,47219000000.0,47328000000.0,47422000000.0,47531000000.0,47641000000.0,47750000000.0,47859000000.0,47953000000.0,48062000000.0,48172000000.0,48281000000.0,48391000000.0,48500000000.0,48594000000.0,48703000000.0,48812000000.0,48922000000.0,49031000000.0,49125000000.0,49234000000.0,49344000000.0,49453000000.0,49562000000.0,49656000000.0,49766000000.0,49875000000.0,49984000000.0,50094000000.0,50187000000.0,50297000000.0,50406000000.0,50516000000.0,50625000000.0,50719000000.0,50828000000.0,50937000000.0,51047000000.0,51156000000.0,51250000000.0,51359000000.0,51469000000.0,51578000000.0,51687000000.0,51781000000.0,51891000000.0,52000000000.0,52109000000.0,52219000000.0,52312000000.0,52422000000.0,52531000000.0,52656000000.0,52750000000.0,52859000000.0,52969000000.0,53078000000.0,53187000000.0,53297000000.0,53391000000.0,53500000000.0,53609000000.0,53719000000.0,53812000000.0,53922000000.0,54031000000.0,54141000000.0,54250000000.0,54359000000.0,54469000000.0,54578000000.0,54672000000.0,54781000000.0,54891000000.0,55000000000.0,55109000000.0,55203000000.0,55312000000.0,55422000000.0,55531000000.0,55641000000.0,55750000000.0,55844000000.0,55953000000.0,56062000000.0,56172000000.0,56281000000.0,56375000000.0,56484000000.0,56594000000.0,56703000000.0,56812000000.0,56922000000.0,57031000000.0,57125000000.0,57234000000.0,57344000000.0,57453000000.0,57547000000.0,57656000000.0,57766000000.0,57875000000.0,57984000000.0,58094000000.0,58203000000.0,58297000000.0,58406000000.0,58516000000.0,58625000000.0,58719000000.0,58844000000.0,58953000000.0,59047000000.0,59156000000.0,59266000000.0,59375000000.0,59484000000.0,59578000000.0,59687000000.0,59797000000.0,59906000000.0,60016000000.0,60125000000.0,60219000000.0,60328000000.0,60437000000.0,60547000000.0,60641000000.0,60750000000.0,60859000000.0,60969000000.0,61078000000.0,61187000000.0,61297000000.0,61406000000.0,61500000000.0,61609000000.0,61719000000.0,61828000000.0,61937000000.0,62031000000.0,62141000000.0,62250000000.0,62359000000.0,62469000000.0,62578000000.0,62672000000.0,62781000000.0,62891000000.0,63000000000.0,63109000000.0,63219000000.0,63328000000.0,63422000000.0,63531000000.0,63641000000.0,63734000000.0,63844000000.0,63953000000.0,64062000000.0,64172000000.0,64281000000.0,64391000000.0,64484000000.0,64594000000.0,64703000000.0,64812000000.0,64906000000.0,65031000000.0,65125000000.0,65234000000.0,65344000000.0,65453000000.0,65562000000.0,65656000000.0,65766000000.0,65875000000.0,65984000000.0,66094000000.0,66203000000.0,66312000000.0,66406000000.0,66516000000.0,66625000000.0,66734000000.0,66828000000.0,66937000000.0,67047000000.0,67156000000.0,67266000000.0,67375000000.0,67484000000.0,67594000000.0,67687000000.0,67797000000.0,67891000000.0,68016000000.0,68125000000.0,68219000000.0,68328000000.0,68437000000.0,68547000000.0,68656000000.0,68766000000.0,68859000000.0,68969000000.0,69078000000.0,69187000000.0,69297000000.0,69406000000.0,69516000000.0,69609000000.0,69719000000.0,69828000000.0,69937000000.0,70047000000.0,70141000000.0,70250000000.0,70359000000.0,70469000000.0,70578000000.0,70687000000.0,70797000000.0,70891000000.0,70984000000.0,71094000000.0,71203000000.0,71312000000.0,71422000000.0,71531000000.0,71625000000.0,71734000000.0,71844000000.0,71953000000.0,72062000000.0,72156000000.0,72266000000.0,72375000000.0,72484000000.0,72578000000.0,72687000000.0,72797000000.0,72906000000.0,73016000000.0,73125000000.0,73219000000.0,73328000000.0,73437000000.0,73547000000.0,73656000000.0,73750000000.0,73859000000.0,73969000000.0,74078000000.0,74187000000.0,74297000000.0,74391000000.0,74500000000.0,74609000000.0,74719000000.0,74828000000.0,74922000000.0,75031000000.0,75141000000.0,75250000000.0,75344000000.0,75453000000.0,75562000000.0,75672000000.0,75781000000.0,75875000000.0,75984000000.0,76094000000.0,76203000000.0,76312000000.0,76422000000.0,76516000000.0,76625000000.0,76734000000.0,76844000000.0,76953000000.0,77047000000.0,77156000000.0,77266000000.0,77375000000.0,77484000000.0,77594000000.0,77687000000.0,77797000000.0,77906000000.0,78016000000.0,78109000000.0,78219000000.0,78328000000.0,78437000000.0,78547000000.0,78641000000.0,78750000000.0,78859000000.0,78969000000.0,79078000000.0,79172000000.0,79281000000.0,79391000000.0,79500000000.0,79609000000.0,79719000000.0,79812000000.0,79922000000.0,80031000000.0,80141000000.0,80234000000.0,80344000000.0,80453000000.0,80562000000.0,80672000000.0,80766000000.0,80875000000.0,80984000000.0,81094000000.0,81203000000.0,81312000000.0,81406000000.0,81516000000.0,81625000000.0,81734000000.0,81844000000.0,81937000000.0,82047000000.0,82156000000.0,82266000000.0,82375000000.0,82484000000.0,82578000000.0,82687000000.0,82797000000.0,82906000000.0,83000000000.0,83109000000.0,83219000000.0,83328000000.0,83437000000.0,83531000000.0,83641000000.0,83750000000.0,83859000000.0,83969000000.0,84078000000.0,84172000000.0,84281000000.0,84391000000.0,84500000000.0,84609000000.0,84703000000.0,84812000000.0,84922000000.0,85031000000.0,85141000000.0,85234000000.0,85344000000.0,85453000000.0,85562000000.0,85656000000.0,85766000000.0,85875000000.0,85984000000.0,86094000000.0,86203000000.0,86297000000.0,86406000000.0,86516000000.0,86625000000.0,86734000000.0,86828000000.0,86937000000.0,87047000000.0,87156000000.0,87266000000.0,87375000000.0,87469000000.0,87578000000.0,87687000000.0,87797000000.0,87906000000.0,88000000000.0,88109000000.0,88219000000.0,88328000000.0,88422000000.0,88531000000.0,88641000000.0,88750000000.0,88859000000.0,88953000000.0,89062000000.0,89172000000.0,89281000000.0,89391000000.0,89500000000.0,89594000000.0,89703000000.0,89812000000.0,89922000000.0,90031000000.0,90125000000.0,90234000000.0,90344000000.0,90453000000.0,90547000000.0,90656000000.0,90766000000.0,90875000000.0,90984000000.0,91094000000.0,91187000000.0,91297000000.0,91406000000.0,91516000000.0,91625000000.0,91719000000.0,91828000000.0,91937000000.0,92047000000.0,92156000000.0,92266000000.0,92359000000.0,92469000000.0,92578000000.0,92687000000.0,92797000000.0,92891000000.0,93000000000.0,93109000000.0,93219000000.0,93312000000.0,93422000000.0,93531000000.0,93641000000.0,93750000000.0,93844000000.0,93953000000.0,94062000000.0,94172000000.0,94281000000.0,94391000000.0,94484000000.0,94594000000.0,94703000000.0,94812000000.0,94922000000.0,95016000000.0,95125000000.0,95234000000.0,95344000000.0,95453000000.0,95562000000.0,95656000000.0,95766000000.0,95875000000.0,95984000000.0,96078000000.0,96187000000.0,96297000000.0,96406000000.0,96516000000.0,96609000000.0,96719000000.0,96828000000.0,96937000000.0,97047000000.0,97156000000.0,97250000000.0,97359000000.0,97469000000.0,97578000000.0,97687000000.0,97781000000.0,97891000000.0,98000000000.0,98109000000.0,98219000000.0,98312000000.0,98422000000.0,98531000000.0,98641000000.0,98734000000.0,98844000000.0,98953000000.0,99062000000.0,99172000000.0,99281000000.0,99375000000.0,99484000000.0,99594000000.0,99703000000.0,99812000000.0,99906000000.0,100016000000.0,100125000000.0,100234000000.0,100344000000.0,100453000000.0,100547000000.0,100656000000.0,100766000000.0,100859000000.0,100969000000.0,101078000000.0,101187000000.0,101297000000.0,101406000000.0,101500000000.0,101609000000.0,101719000000.0,101828000000.0,101937000000.0,102047000000.0,102141000000.0,102250000000.0,102359000000.0,102469000000.0,102578000000.0,102672000000.0,102781000000.0,102891000000.0,103000000000.0,103109000000.0,103203000000.0,103312000000.0,103422000000.0,103531000000.0,103625000000.0,103734000000.0,103844000000.0,103953000000.0,104062000000.0,104172000000.0,104266000000.0,104375000000.0,104484000000.0,104594000000.0,104703000000.0,104797000000.0,104906000000.0,105016000000.0,105125000000.0,105234000000.0,105344000000.0,105437000000.0,105547000000.0,105656000000.0,105766000000.0,105875000000.0,105969000000.0,106078000000.0,106187000000.0,106297000000.0,106391000000.0,106500000000.0,106609000000.0,106719000000.0,106828000000.0,106922000000.0,107031000000.0,107141000000.0,107250000000.0,107359000000.0,107469000000.0,107562000000.0,107672000000.0,107781000000.0,107891000000.0,108000000000.0,108094000000.0,108203000000.0,108312000000.0,108422000000.0,108516000000.0,108625000000.0,108734000000.0,108844000000.0,108953000000.0,109062000000.0,109156000000.0,109266000000.0,109375000000.0,109484000000.0,109594000000.0,109687000000.0,109797000000.0,109906000000.0,110016000000.0,110125000000.0,110219000000.0,110328000000.0,110437000000.0,110547000000.0,110656000000.0,110766000000.0,110859000000.0,110969000000.0,111078000000.0,111187000000.0,111281000000.0,111391000000.0,111500000000.0,111609000000.0,111719000000.0,111828000000.0,111922000000.0,112031000000.0,112141000000.0,112250000000.0,112359000000.0,112453000000.0,112562000000.0,112672000000.0,112781000000.0,112891000000.0,112984000000.0,113094000000.0,113203000000.0,113312000000.0,113406000000.0,113516000000.0,113625000000.0,113734000000.0,113844000000.0,113953000000.0,114047000000.0,114156000000.0,114266000000.0,114375000000.0,114484000000.0,114578000000.0,114687000000.0,114797000000.0,114906000000.0,115016000000.0,115125000000.0,115219000000.0,115328000000.0,115437000000.0,115531000000.0,115641000000.0,115750000000.0,115859000000.0,115969000000.0,116078000000.0,116172000000.0,116281000000.0,116391000000.0,116500000000.0,116609000000.0,116703000000.0,116812000000.0,116922000000.0,117031000000.0,117141000000.0,117250000000.0,117344000000.0,117453000000.0,117562000000.0,117672000000.0,117766000000.0,117875000000.0,117984000000.0,118094000000.0,118203000000.0,118297000000.0,118406000000.0,118516000000.0,118625000000.0,118734000000.0,118844000000.0,118937000000.0,119047000000.0,119156000000.0,119266000000.0,119375000000.0,119469000000.0,119578000000.0,119687000000.0,119797000000.0,119906000000.0,120000000000.0,120109000000.0,120219000000.0,120328000000.0,120422000000.0,120531000000.0,120641000000.0,120750000000.0,120859000000.0,120969000000.0,121062000000.0,121172000000.0,121281000000.0,121391000000.0,121500000000.0,121594000000.0,121703000000.0,121812000000.0,121922000000.0,122031000000.0,122141000000.0,122234000000.0,122344000000.0,122453000000.0,122562000000.0,122672000000.0,122766000000.0,122875000000.0,122984000000.0,123094000000.0,123187000000.0,123297000000.0,123406000000.0,123516000000.0,123625000000.0,123734000000.0,123828000000.0,123937000000.0,124047000000.0,124156000000.0,124266000000.0,124359000000.0,124469000000.0,124578000000.0,124687000000.0,124797000000.0,124891000000.0,125000000000.0,125109000000.0,125219000000.0,125328000000.0,125422000000.0,125531000000.0,125641000000.0,125750000000.0,125859000000.0,125953000000.0,126062000000.0,126172000000.0,126281000000.0,126391000000.0,126484000000.0,126594000000.0,126703000000.0,126812000000.0,126922000000.0,127031000000.0,127125000000.0,127234000000.0,127344000000.0,127453000000.0,127547000000.0,127656000000.0,127766000000.0,127875000000.0,127984000000.0,128078000000.0,128187000000.0,128297000000.0,128406000000.0,128516000000.0,128625000000.0,128719000000.0,128828000000.0,128937000000.0,129047000000.0,129156000000.0,129250000000.0,129359000000.0,129469000000.0,129578000000.0,129687000000.0,129781000000.0,129891000000.0,130000000000.0,130109000000.0,130219000000.0,130312000000.0,130422000000.0,130531000000.0,130641000000.0,130750000000.0,130844000000.0,130953000000.0,131062000000.0,131172000000.0,131281000000.0,131375000000.0,131484000000.0,131594000000.0,131703000000.0,131812000000.0,131922000000.0,132016000000.0,132125000000.0,132234000000.0,132344000000.0,132453000000.0,132547000000.0,132656000000.0,132766000000.0,132875000000.0,132969000000.0,133078000000.0,133187000000.0,133297000000.0,133406000000.0,133516000000.0,133609000000.0,133719000000.0,133828000000.0,133937000000.0,134047000000.0,134141000000.0,134250000000.0,134359000000.0,134469000000.0,134578000000.0,134672000000.0,134781000000.0,134891000000.0,135000000000.0,135109000000.0,135203000000.0,135312000000.0,135422000000.0,135531000000.0,135641000000.0,135734000000.0,135844000000.0,135953000000.0,136062000000.0,136172000000.0,136266000000.0,136375000000.0,136484000000.0,136594000000.0,136703000000.0,136812000000.0,136922000000.0,137016000000.0,137125000000.0,137234000000.0,137344000000.0,137437000000.0,137547000000.0,137656000000.0,137766000000.0,137859000000.0,137969000000.0,138078000000.0,138187000000.0,138297000000.0,138391000000.0,138500000000.0,138609000000.0,138719000000.0,138828000000.0,138937000000.0,139031000000.0,139141000000.0,139250000000.0,139359000000.0,139469000000.0,139578000000.0,139672000000.0,139781000000.0,139891000000.0,140000000000.0,140109000000.0,140203000000.0,140312000000.0,140422000000.0,140531000000.0,140625000000.0,140734000000.0,140844000000.0,140953000000.0,141062000000.0,141156000000.0,141266000000.0,141375000000.0,141484000000.0,141594000000.0,141703000000.0,141797000000.0,141906000000.0,142016000000.0,142125000000.0,142234000000.0,142328000000.0,142437000000.0,142547000000.0,142656000000.0,142766000000.0,142859000000.0,142969000000.0,143078000000.0,143187000000.0,143297000000.0,143391000000.0,143500000000.0,143609000000.0,143719000000.0,143828000000.0,143922000000.0,144031000000.0,144141000000.0,144250000000.0,144359000000.0,144469000000.0,144562000000.0,144672000000.0,144781000000.0,144891000000.0,145000000000.0,145094000000.0,145203000000.0,145312000000.0,145422000000.0,145531000000.0,145625000000.0,145734000000.0,145844000000.0,145953000000.0,146047000000.0,146156000000.0,146266000000.0,146375000000.0,146484000000.0,146578000000.0,146687000000.0,146797000000.0,146906000000.0,147016000000.0,147125000000.0,147219000000.0,147328000000.0,147437000000.0,147547000000.0,147656000000.0,147766000000.0,147859000000.0,147969000000.0,148078000000.0,148187000000.0,148297000000.0,148391000000.0,148500000000.0,148609000000.0,148719000000.0,148812000000.0,148922000000.0,149031000000.0,149141000000.0,149250000000.0,149359000000.0,149453000000.0,149562000000.0,149672000000.0,149781000000.0,149891000000.0,149984000000.0,150094000000.0,150203000000.0,150312000000.0,150422000000.0,150516000000.0,150625000000.0,150734000000.0,150844000000.0,150953000000.0,151062000000.0,151156000000.0,151266000000.0,151375000000.0,151484000000.0,151594000000.0,151703000000.0,151797000000.0,151906000000.0,152016000000.0,152109000000.0,152219000000.0,152328000000.0,152437000000.0,152547000000.0,152656000000.0,152750000000.0,152859000000.0,152969000000.0,153078000000.0,153187000000.0,153297000000.0,153391000000.0,153500000000.0,153609000000.0,153719000000.0,153812000000.0,153922000000.0,154031000000.0,154141000000.0,154250000000.0,154359000000.0,154453000000.0,154562000000.0,154672000000.0,154781000000.0,154875000000.0,154984000000.0,155094000000.0,155203000000.0,155312000000.0,155406000000.0,155516000000.0,155625000000.0,155734000000.0,155844000000.0,155953000000.0,156047000000.0,156156000000.0,156266000000.0,156375000000.0,156484000000.0,156578000000.0,156687000000.0,156797000000.0,156906000000.0,157000000000.0,157109000000.0,157219000000.0,157328000000.0,157437000000.0,157547000000.0,157641000000.0,157750000000.0,157859000000.0,157969000000.0,158078000000.0
